video_id,brand_name,product_name,recommendation_score,reason_for_selection,target_audience,key_strengths,critical_weaknesses,comparison_evidence,trigger_sentence,is_ad,sold_at_oliveyoung,status,source_title,source_channel
kTxKgnJQIpQ,파넬,파넬 시카마누 세럼쿠션,4,파넬에서 유명하고 인기 많은 쿠션인데 리뷰 안 해봐서,"은은하고 정돈된 윤광 피부 표현 선호, 건성, 복합성, 지성 (파우더 처리 시)","은은하고 정돈된 윤광 표현, 평균 커버력, 깔끔한 피부 표현","밀착력 아쉬움, 코쪽 속건조/들뜸 가능성, 양 조절 중요","더셈이 확실히 대놓고 광이 돌았다면 하늘은 속강이 잘 뿜어져 나온듯한 수분강으로 정돈된 피부 표현이에요. 둘이 비교하자면 더 구조는 바르자마자 확실히 대놓고 윤광이 확 올라오는 타입이라 화사하고 반짝이는 피부편을 원하신다면 잘 맞아요. 반면 파늘 쿠션은 속에서 차오른 됐단한 수분강의 특징이라 더 깔끔하고 정돈된 피부 표현을 보여줘요. 커버르은 파늘이 덧셈보다 살짝 더 좋은 편이고 광책 강도는 덧셈이 더 강했어요. 피부 타입에 따라 강한 윤강을 원해지면 더셈, 은은한 수분강을 원하지면 파넬을 추천드려요.",건성은 스킨케어 잘하면 세미 매트와 세미글로우 사이로 표현 가능할 것 같고 복합성 피부도 무난하게 사용 가능하지만 코나 나비좀처럼 속들뜸이 있는 부위는 주의가 필요해요.,N,Y,정상,(All 내돈내산🍀) 신상 쿠션‼️ 뭐 살지 고민이라면? 피부타입별 찰떡템 골라드림🔥｜수부지/지성/건성별 추천정리 | 9월 올영세일 쿠션 추천,민베리 Minberry
kTxKgnJQIpQ,클리오,클리오 킬커버 파운에어 쿠션 (블랙 신상),4,파운웨어 라인의 신상으로 제형과 지속력의 발전을 확인하기 위해 선정,"복합성, 중성, 수부지 피부 및 고급스러운 속광 선호자","평균 이상의 커버력, 매끈한 피부결 정돈, 세련된 블랙 패키지 디자인",지성 피부에는 시간이 지날수록 유분광이 과해 보일 수 있음,"기존 파운웨어 라인보다 제형과 표현, 지속력이 점점 더 발전함","""공원 봤을 때는 매트일 줄 알았는데 저한테 실제로는 매트 느낌은 아니었고 속광은 살짝 돌게 해줘서...""",N,Y,정상,(All 내돈내산🍀) 신상 쿠션‼️ 뭐 살지 고민이라면? 피부타입별 찰떡템 골라드림🔥｜수부지/지성/건성별 추천정리 | 9월 올영세일 쿠션 추천,민베리 Minberry
kTxKgnJQIpQ,투쿨포스쿨,투쿨포스쿨 픽싱 커버핏 쿠션,3,최근 쏟아지는 신상 중 높은 화제성과 픽싱 성능 확인을 위해 선정,"지성 피부, 인위적일 만큼 확실하고 화사한 피부 표현 선호자","강력한 픽싱력, 다크닝 후에도 밝게 유지되는 톤, 높은 잡티 커버력","컬러가 과하게 밝고 인위적임, 코 주변 뭉침 및 지저분한 무너짐, 수정화장 불가능",클리오보다 훨씬 매트하고 흰기가 섞인 밝은 아이보리 컬러를 가짐,"""21호 기준 굉장히 밝게 나왔어요. 실제로는 17호에서 19호에 가까운 톤으로 노란빛과 흰기가 많이 섞인...""",N,Y,정상,(All 내돈내산🍀) 신상 쿠션‼️ 뭐 살지 고민이라면? 피부타입별 찰떡템 골라드림🔥｜수부지/지성/건성별 추천정리 | 9월 올영세일 쿠션 추천,민베리 Minberry
dQ_4ghy0BU0,힌스,힌스 커버 마스터 핑크 쿠션,2,올리브영 신상 쿠션이라 궁금해서 구매,없음,"커버력 좋음, 코부분 붉은기/모공/블랙헤드 잘 가려줌","시간 지나면 속건조 발생, 유분과 만나면 뜸","힌스 세컨 스킨 매트 쿠션(블루 쿠션)과 비교 시 사용 편의성, 잔모 커버, 피부결, 지속력, 속건조, 유분 궁합 등에서 밀림",저처럼 건성 피부이신 분들은 스킨케어 좀 짱짱하게 해주고요 쿠션 올려 주시면 요렇게 잘 먹습니다.,N,Y,정상,EN) 올리브영 신상 쿠션 궁금했지? 4K로 준비했슨✌🏻 (힌스 쿠션 비교. 프레시안 세럼 쿠션. 투슬래시포. 더 샘 글루타치온 쿠션. 지베르니,MysterLee터리
dQ_4ghy0BU0,힌스,힌스 메쉬 매트 쿠션,5,기존에 잘 쓰고 있던 제품이라 비교 위해 선정,"건성 피부 (한겨울 제외), 스킬 없이 막바르기 선호","얇게 잠모공 잘 채워줌, 사용하기 편함, 수정화장에 좋음","컬러가 차분한 옐로우 톤, 세분화 필요","힌스 커버마스터 핑크 쿠션과 비교 시 사용 편의성, 잔모 커버, 피부결, 지속력, 속건조, 유분 궁합 등에서 우위",건성 피부이신 분들은 매트 쿠션이라고 하면 질에 겁 먹게 되는데 건성피이신 분들도 스킨케어 짱짱하게 잘 올려 주시면요 쿠션 되게 잘 쓰실 수 있거든요.,N,Y,정상,EN) 올리브영 신상 쿠션 궁금했지? 4K로 준비했슨✌🏻 (힌스 쿠션 비교. 프레시안 세럼 쿠션. 투슬래시포. 더 샘 글루타치온 쿠션. 지베르니,MysterLee터리
dQ_4ghy0BU0,더샘,더샘 스킨 퍼펙션 글루타치온 토닝 쿠션,3,올리브영 신상 쿠션이라 궁금해서 구매,피부 타입 크게 가리지 않음 (세미 글로우~세미 매트 선호),"모공 커버 매끄러움, 수정화장에 괜찮음, 피부 타입 크게 안 가림","21호 치고 밝게 나옴, 각질에 약함",투슬래시포 쿠션보다 모공 커버가 더 잘 되고 파우더 입자가 더 느껴짐,제가 여기 코 밑부분이 진짜 잘 뜨거든요. 여기 장각젤들이 시간이 지나면서 스물스물 올라오더라고요. 그래서 이렇게 각제들이 잘 뜨는 부분은 연작 같은 베이스프랩 제품들 있잖아요. 그런 거를 한번 요렇게 얇게 발라 준 다음에 쿠션 깔아 주시면 각질이 싹 눌러지면서 쿠션이 더 잘 먹을 것 같다는 생각이 들더라고요.,N,Y,정상,EN) 올리브영 신상 쿠션 궁금했지? 4K로 준비했슨✌🏻 (힌스 쿠션 비교. 프레시안 세럼 쿠션. 투슬래시포. 더 샘 글루타치온 쿠션. 지베르니,MysterLee터리
dQ_4ghy0BU0,투슬래시포,투슬래시포 엔젤릭 새틴 쿠션,3,올리브영 신상 쿠션이라 궁금해서 구매,"환절기/FW 시즌, 수부지/건성 피부, 내추럴한 피부 표현 선호","밀착력 좋음, 촉촉하고 투명감 있게 마무리, 속건조 없음","여름철 유분/번들거림, 각질에 약함","더샘 쿠션보다 차분한 컬러, 더 촉촉하고 투명감 있음, 커버력은 낮음",이 재형이 여름에 쓰자니 시간이 지나니까 유분도 빨리 올라오고 좀 번들거리는 느낌이 나더라고요.,N,Y,정상,EN) 올리브영 신상 쿠션 궁금했지? 4K로 준비했슨✌🏻 (힌스 쿠션 비교. 프레시안 세럼 쿠션. 투슬래시포. 더 샘 글루타치온 쿠션. 지베르니,MysterLee터리
dQ_4ghy0BU0,지베르니,지베르니 클라우드 메쉬 쿠션,3,올리브영 신상 매쉬 쿠션이라 궁금해서 구매,"세미매트 선호, 모공 커버 중시 (건성도 스킨케어 후 사용 가능)","얇고 가볍게 발림, 컬러 예쁘게 뽑힘, 모공 커버 잘 됨","시간 지나면 건조함, 눈가/입가 주름에 낌","힌스 블루 쿠션 특유의 노란기 없이 컬러가 예쁘게 뽑힘, 프레시안 쿠션보다 세미매트함",매시 쿠션 사용하실 때 바로 이렇게 찍지 마시고 처음 사용할 때는 요렇게 한번 내용물을 섞어 준 다음에 여기서 양 조절을 해 주고 사용해 주시는게 가장 좋아요.,N,Y,정상,EN) 올리브영 신상 쿠션 궁금했지? 4K로 준비했슨✌🏻 (힌스 쿠션 비교. 프레시안 세럼 쿠션. 투슬래시포. 더 샘 글루타치온 쿠션. 지베르니,MysterLee터리
dQ_4ghy0BU0,프레시안,프레시안 펩타세럼 쿠션,4,신상 매쉬 쿠션 비교 및 산뜻한 촉촉함 확인을 위해 선정,"투명하고 산뜻한 글로우 표현 선호자, 에스쁘아 비네추럴 쿠션 팬층","퍼프와 제형의 미친 궁합, 산뜻한 수분 세럼 제형, 수정 화장 시 압도적 깔끔함","레몬 향이 다소 진함, 시간이 지나면 눈가 잔주름 끼임 발생","지베르니보다 차분하고 투명하며, 투슬래시포보다 산뜻함. 에스쁘아 비네추럴과 비슷한 피부 표현 지향","""투슬포보다 더 산뜻하게 촉촉해요. ... 이 퍼프 진짜 따로 팔아 주셨으면 좋겠어요. 프레시안 쿠션 진짜 수정화장용으로 추천.""",N,Y,정상,EN) 올리브영 신상 쿠션 궁금했지? 4K로 준비했슨✌🏻 (힌스 쿠션 비교. 프레시안 세럼 쿠션. 투슬래시포. 더 샘 글루타치온 쿠션. 지베르니,MysterLee터리
gqkYA5vPfYI,더샘,더샘 스킨 퍼펙션 글루타치온 토닝 쿠션,5,"2025년 최애 겨울 쿠션으로, 상반기부터 힘들게 달려와 콜라보를 진행할 만큼 극찬하는 제품.","건성, 수부지, 촉촉 쿠션 선호하는 지성, 겨울철, 고급스러운 광채 선호","고급스러운 진주알 광채, 쉬운 발림성, 모공 커버, 속촉 거촉 모두 촉촉",없음,"백화점 쿠션보다 훨씬 좋음, 다른 브랜드 21시 컬러 중 예쁜 컬러 탑3","지성분들도 촉촉 쿠션 쓰고 싶은데 너무 번들거리는 느낌 되면 나는 조금 어렵다. 그리고 시간이 지나면서 유분기가 올라오는 것 때문에 안 쓰게. 요거 쓰세요, 친구들.",Y,Y,정상,12월 올영세일❤️ 2025 겨울쿠션 1등!! 추천해드림👍🏻 (2만원대 갓성비?✨ 백화점 쿠션보다 200% 좋음!!) | 올리브영 쿠션 | 후니,HOONION
-mXcLGKygps,클리오,클리오 킬커버 파운웨어 쿠션,4,기존에 좋아했던 쿠션의 리뉴얼 버전 리뷰,"건성, 세미매트 선호, 커버력 중시, 수정화장 간편 선호, 가을철","높은 커버력, 밀착력 및 유지력, 모공/요철 표현 깔끔","심한 다크닝, 매트 쿠션치고 과한 유분광","구버전 클리오 더뉴 파운에어 쿠션(패키지, 무게, 마무리감, 수정 용이성), 헤라 파운데이션(유분 올라왔을 때 피부 표현), 클리오 19C 컬러(재빛), 다크닝으로 인한 컬러 변화",이거는 바르자마자 보이는 컬러로 구매하면 안 될 거 같고 통등에 테스트하고 다른 거 좀 더 구경하다가 어두워진 톤을 보고 그 컬러로 구매를 하셔야 될 거 같습니다.,N,Y,정상,광고❌ 클리오 킬 커버 파운웨어 쿠션 리뉴얼.ver 4K 꼼꼼리뷰💡( 컬러 선택시 주의사항⚠️ㅣ8시간 지속력 TESTㅣ매트쿠션으로 알고 사신다면,오션 OCEAN
8cRjg-CzIKE,정샘물,정샘물 에센셜 스킨 누더 쿠션,5,올리브영 랭킹템 검증,"광채, 커버력, 지속력 선호하는 모든 피부","예쁜 광채, 괜찮은 커버력, 괜찮은 지속력",없음,"지베르니, 헤라 블랙 쿠션 등과 함께 인생템으로 언급",없음,N,Y,정상,올영세일 추천템…? 🏅 진짜 좋을까? 추천/비추천템 알려드림,10시엔 디붕
9P0wWJL_h2A,더샘,더샘 스킨 퍼펙션 글루타치온 토닝 쿠션,2,컨실러 명가 더샘의 신상 쿠션에 대한 기대,"피부 컨디션 좋고 잡티 없는 분, 생얼처럼 가벼운 표현 선호","가벼운 생얼 연출, 피부결/모공 끼임 없이 깔끔, 촉촉함","낮은 커버력, 밀착력 부족, 흰기 도는 컬러, 휘발되는 무너짐",프리메라처럼 생얼처럼 연출되는 가벼움이 특징,없음,N,Y,정상,"[no광고] 커버력 좋은 올리브영 쿠션 1위 정했어요🔥(더샘,한스,헤브블루,투슬래시포,어뮤즈)",Arang 아랑
9P0wWJL_h2A,힌스,힌스 커버 마스터 핑크 쿠션,5,기존 힌스 쿠션에 대한 만족감과 신제품에 대한 기대,"여름철, 덥고 습한 계절, 피부 타입 타지 않음, 속건조/복합성, 얇고 깔끔한 표현 선호","깔끔한 피부 표현, 높은 커버력, 깔끔한 무너짐/지속력, 부드러운 퍼프",컬러가 밝고 흰기가 돌 수 있음,"기존 힌스 쿠션의 피부결 표현 유지, 커버력 향상",기존에 저랑 비슷하게 21호 n이나 C를 무난하게 쓰셨던 분들이라면 22호까지 살짝 내려가도 괜찮을 것 같아요.,N,Y,정상,"[no광고] 커버력 좋은 올리브영 쿠션 1위 정했어요🔥(더샘,한스,헤브블루,투슬래시포,어뮤즈)",Arang 아랑
9P0wWJL_h2A,헤브블루,헤브블루 메이크업 프로 엑토인 트리 세미매트 핏 쿠션,2,신상 쿠션 리뷰,"수부지/지성, 땀 많이 흘리는 분, 세미매트/매트 선호","높은 커버력, 뛰어난 밀착력, 다크닝 적음","흰기 도는 컬러, 퍼프가 단단함, 당기는 느낌",헤라 블랙 쿠션보다 더 세미 매트하고 매트함,없음,N,Y,정상,"[no광고] 커버력 좋은 올리브영 쿠션 1위 정했어요🔥(더샘,한스,헤브블루,투슬래시포,어뮤즈)",Arang 아랑
9P0wWJL_h2A,투슬래시포,투슬래시포 엔젤릭 새틴 쿠션,2,이사배 브랜드 제품에 대한 기대,특정 피부 타입/스킨케어에 따라 다름,"높은 커버력, 좋은 밀착력, 얇게 발림, 부드러운 퍼프","밝은 컬러, 모공 끼임, 유분감 올라옴",없음,물랑이 분들 중에서 요거를 오프라인으로 테스트를 해 볼 기회가 있다면 약간 톤을 조금 낮춰서 사용을 해 보셔도 괜찮을 것 같다라는 생각이 들었고요.,N,Y,정상,"[no광고] 커버력 좋은 올리브영 쿠션 1위 정했어요🔥(더샘,한스,헤브블루,투슬래시포,어뮤즈)",Arang 아랑
9P0wWJL_h2A,어뮤즈,어뮤즈 에어리 포어 커버 쿠션,5,어뮤즈 브랜드에 대한 신뢰와 신제품에 대한 기대,"모공/요철/잡티 커버 필요한 분, 지성/수부지","압도적인 커버력, 모공/요철/잡티 커버, 쫀득한 제형, 좋은 밀착력, 유연한 퍼프, 좋은 지속력","컬러가 너무 밝음, 건성/속건조는 스킨케어 필수","다른 쿠션들보다 압도적으로 커버력 좋음, 투슬포와 스킨케어 타는 점 비슷, 힌스보다 높은 커버력",요거는 지성이나 수부지라면 합격. 건성이랑 속건조라면 킹키어 진짜 신경 써 줄게. 기억 꼭 해 주세요.,N,Y,정상,"[no광고] 커버력 좋은 올리브영 쿠션 1위 정했어요🔥(더샘,한스,헤브블루,투슬래시포,어뮤즈)",Arang 아랑
QRBCiWJhEdg,바닐라코,바닐라코 에센스 스킨 듀 쿠션,3,핫 신상 쿠션 4가지 중 첫 번째 리뷰,"건성, 겨울철, 윤광 선호, 잔주름 커버 원하는 엄마들","얇게 밀착, 강력한 커버력, 모공/흉 커버","8시간 후 지저분하게 무너짐, 주름 갈라짐","기존 바닐라코 베이스와 다른 제형, 에이지 투웨니스 사용감과 비슷",근데 여러분 그거는 있어요. 이게 아무래도 글로우 타입이잖아요.데 물론 글로우 타입 중에서도 모궁 커버가 잘 되는 제품들이 간혹 있긴 한데 이 정면에서 봤을 때 모공이랑 흉이 잘 커버가 됐음에도 불구하고 조금은 구멍들이 어 나 여기 있어 하고 드러나 보이는 그런 표현이 남아 있기는 해요.,N,Y,정상,"겁나..현실적인..😲신상 쿠션 8시간 날것의 리뷰🔥 (바닐라코, 어바웃톤, 투쿨포스쿨, 어퓨)",뷰드름 유튜버 인씨
QRBCiWJhEdg,어바웃톤,어바웃톤 워터 레이어핏 쿠션,1,출산 시기 놓쳐 늦게 구매하여 리뷰,"붉은기 커버 원하는 사람, 커버력 중시","강력한 붉은기 커버, 모공/흉/블랙헤드 커버, 얇게 밀착 가능","8시간 후 건조함/다크닝/퍼석하게 무너짐, 수정화장 부적합",기존 오리지널 어바웃톤 쿠션과 사용감 비슷하나 두께감/밀도감 얇음,근데 이게음 조금 더 펴발라 봐야지 알겠지만은 지금 처음 펴 발랐을 때 모공이랑 흉 구멍 사이에 좀 잘 스며되지 않고 위에 얹어진 느낌으로 좀 커버가 되는게 보이거든요.,N,Y,정상,"겁나..현실적인..😲신상 쿠션 8시간 날것의 리뷰🔥 (바닐라코, 어바웃톤, 투쿨포스쿨, 어퓨)",뷰드름 유튜버 인씨
QRBCiWJhEdg,투쿨포스쿨,투쿨포스쿨 픽싱 커버 핏 쿠션,3,궁금했던 신상 쿠션 리뷰,"유분기 많은 피부, 보송 매트 선호, 붉은기 커버 원하는 사람","강력한 커버력, 얇게 밀착, 모공/흉 커버","8시간 후 건조함/모공 각질 끼임, 수정화장 부적합","리뉴얼 전보다 파우더리함 추가, 바닐라코 하이트 쿠션과 기존 투쿨포스쿨 쿠션 섞인 느낌","아 근데 그건 있다, 여러분. 이게 진짜 파우더리한 사용감이 많다 보니까 이렇게 밀면서 바르면 뭔가 커버가 쓸 것 같은 그런 느낌이 약간 들어요.",N,Y,정상,"겁나..현실적인..😲신상 쿠션 8시간 날것의 리뷰🔥 (바닐라코, 어바웃톤, 투쿨포스쿨, 어퓨)",뷰드름 유튜버 인씨
